"","Correct_model_perc_eucledian","Correct_model_perc_mahalanovis","Null_model_perc_eucledian","Null_model_perc_mahalanovis","Percentage_difference_eucledian","Percentage_difference_mahalanovis"
"137",10,1,100,100,90,99
"138",0,4,100,100,100,96
"139",6,16,100,100,94,84
"140",0,3,100,99,100,96
"141",0,5,99,99,99,94
"142",6,11,98,98,92,87
"143",4,0,100,100,96,100
"144",0,7,100,100,100,93
"145",0,0,100,100,100,100
"146",7,11,100,100,93,89
"147",0,7,100,100,100,93
"148",0,1,100,100,100,99
"149",0,2,100,100,100,98
"150",1,0,100,100,99,100
"151",0,8,100,100,100,92
"152",9,4,100,100,91,96
"153",0,3,99,99,99,96
"154",0,3,100,100,100,97
"155",0,4,100,100,100,96
"156",3,5,100,100,97,95
"157",1,0,100,100,99,100
"158",0,8,100,100,100,92
"159",0,0,100,100,100,100
"160",0,4,100,100,100,96
"161",4,5,99,99,95,94
"162",2,11,98,98,96,87
"163",1,9,100,100,99,91
"164",0,3,100,100,100,97
"165",5,1,99,99,94,98
"166",0,0,100,100,100,100
"167",1,3,100,100,99,97
"168",10,2,100,100,90,98
"169",2,4,100,100,98,96
"170",0,0,99,99,99,99
"171",0,4,100,100,100,96
"172",0,0,99,99,99,99
"173",0,9,100,100,100,91
"174",0,0,100,100,100,100
"175",0,2,99,99,99,97
"176",0,0,100,100,100,100
"177",1,1,100,100,99,99
"178",6,2,100,100,94,98
"179",4,1,100,100,96,99
"180",0,8,100,100,100,92
"181",0,3,100,100,100,97
"182",0,0,99,99,99,99
"183",1,1,100,100,99,99
"184",0,0,100,100,100,100
"185",7,3,100,100,93,97
"186",0,0,100,100,100,100
"187",0,1,99,99,99,98
"188",0,1,100,100,100,99
"189",0,3,99,99,99,96
"190",0,4,99,99,99,95
"191",3,5,100,100,97,95
"192",25,42,100,100,75,58
"193",0,1,99,99,99,98
"194",1,8,99,99,98,91
